,elvstd,chanlength,changrad,chanman,chanbnkf,mannings_o,pr,e0,laio,thetar1_o,thetas3,thetar2,thetar1,thetas2_o,thetas1_f,thetar2_f,thetar2_o,thetar3,thetas2_f,thetas1_o
1454,48.8026,50.3249,48.1544,50.3471,49.192,48.8001,3.64997,51.552,48.8329,48.8026,201106.0,44.6562,48.7868,3653.86,114.364,48.8026,48.8026,51.5639,1248.16,244.911
1455,43.4084,40.6596,43.3653,41.9,43.2289,43.4001,3.55849,45.569,43.4383,43.4084,115190.0,39.0467,43.3594,3678.24,108.331,43.4084,43.4084,46.1325,1263.07,238.169
1456,47.9347,48.3985,47.7282,47.9383,47.9568,47.9323,3.41035,50.7417,47.9644,47.9347,613279.0,44.1199,47.9532,3622.45,112.98,47.9347,47.9347,50.6616,1229.2,243.06
1457,61.163,69.3455,59.1047,66.7044,62.3833,61.1765,3.64239,64.1435,61.1944,61.163,671395.0,58.3148,61.2618,3629.34,127.431,61.163,61.163,63.9592,1238.23,258.751
1458,74.6933,86.937,69.7507,84.2057,77.1836,74.727,4.38794,77.7745,74.7277,74.6933,688485.0,72.8403,74.8576,3646.63,142.14,74.6933,74.6933,77.5631,1254.06,274.416
1459,65.4885,66.3018,61.0542,67.6999,66.7333,65.5133,4.52851,68.3874,65.524,65.4885,160079.0,61.9012,65.5244,3678.32,131.95,65.4885,65.4885,68.308,1269.53,262.914
1460,59.1107,54.5428,56.6318,56.3749,59.0103,59.1261,4.36091,61.8716,59.1457,59.1107,126303.0,54.9742,59.1101,3699.65,124.255,59.1107,59.1107,61.8516,1283.74,253.947
1461,55.4651,50.5707,55.0129,51.6155,54.6612,55.4736,4.22587,58.2064,55.4992,55.4651,246260.0,50.9494,55.4512,3694.56,119.817,55.4651,55.4651,58.15,1278.21,249.018
1462,66.6944,70.4253,65.7255,68.4908,66.8824,66.7145,4.31035,69.7282,66.7291,66.6944,814196.0,63.4124,66.786,3653.31,131.848,66.6944,66.6944,69.4136,1254.63,262.177
1463,58.791,57.4697,58.6414,58.2088,58.5961,58.8007,4.49947,61.6117,58.826,58.791,170228.0,54.216,58.7705,3676.09,123.732,58.791,58.791,61.4953,1263.79,253.766
1464,80.9639,91.6326,77.8909,88.2769,82.653,81.0007,4.96752,84.1392,81.001,80.9639,817690.0,79.5297,81.159,3667.17,147.393,80.9639,80.9639,83.7505,1267.4,278.984
1465,104.547,122.686,96.7651,118.613,108.295,104.619,6.49173,107.803,104.587,104.547,882530.0,105.739,104.874,3689.88,172.505,104.547,104.547,107.421,1292.13,305.535
1466,159.388,193.42,141.418,186.233,167.121,159.55,9.87139,162.822,159.433,159.388,890803.0,169.75,160.177,3756.94,229.345,159.388,159.388,162.372,1356.16,364.504
1467,135.714,137.358,121.074,140.457,138.915,135.846,9.28808,138.86,135.759,135.714,902303.0,139.225,136.122,3718.14,203.303,135.714,135.714,138.574,1320.09,335.419
1468,139.985,139.55,129.453,140.265,141.178,140.112,9.69461,143.132,140.03,139.985,906690.0,143.212,140.436,3719.55,206.114,139.985,139.985,142.76,1321.64,336.79
1469,125.006,117.547,120.785,119.64,124.056,125.095,9.50493,128.009,125.051,125.006,875024.0,123.683,125.236,3709.74,189.828,125.006,125.006,127.704,1308.78,319.226
1470,114.458,106.127,114.918,107.748,112.639,114.517,9.21302,117.45,114.503,114.458,887999.0,110.474,114.581,3702.82,178.594,114.458,114.458,117.112,1297.87,307.447
1471,104.612,96.7455,108.07,98.0548,102.544,104.645,8.94435,107.603,104.658,104.612,732555.0,98.464,104.635,3706.26,168.449,104.612,104.612,107.244,1304.08,297.161
1472,92.5887,83.842,98.1426,85.4618,90.2973,92.5955,8.59845,95.4944,92.6347,92.5887,182227.0,84.9557,92.5033,3735.0,156.162,92.5887,92.5887,95.202,1319.73,284.706
1473,81.7715,72.8841,88.621,74.4733,79.3914,81.7573,8.12009,84.3324,81.8164,81.7715,150303.0,73.4906,81.613,3744.64,145.138,81.7715,81.7715,84.3688,1321.13,273.574
1474,72.7771,64.5775,80.2244,65.9273,70.4733,72.7471,7.58688,74.6195,72.82,72.7771,144763.0,64.361,72.5714,3739.76,136.046,72.7771,72.7771,75.3638,1315.66,264.505
1475,65.0056,57.6109,72.5642,58.7817,62.859,64.9644,7.03563,66.4004,65.0458,65.0056,148192.0,56.7779,64.7757,3728.53,128.254,65.0056,65.0056,67.5855,1305.24,256.811
1476,78.437,82.3774,83.0974,80.0574,78.1257,78.4111,6.76682,81.1711,78.4764,78.437,956812.0,72.6387,78.387,3676.42,143.087,78.437,78.437,81.0881,1280.29,273.262
1477,112.088,132.764,109.491,127.037,115.387,112.106,8.30772,115.116,112.13,112.088,1025420.0,110.616,112.279,3705.26,179.398,112.088,112.088,114.885,1310.12,312.299
1478,107.965,115.579,102.879,115.689,110.636,107.988,8.32453,110.969,108.008,107.965,1034390.0,104.981,108.044,3690.79,175.092,107.965,107.965,110.763,1297.32,307.229
1479,92.3376,86.1915,89.7683,89.1593,92.4368,92.3427,7.90656,95.1512,92.3792,92.3376,213391.0,87.5302,92.2742,3714.56,157.79,92.3376,92.3376,95.0508,1301.99,287.835
1480,80.6876,70.8521,81.7508,73.3015,79.1189,80.6767,7.40255,83.1533,80.7275,80.6876,166723.0,75.0805,80.561,3732.76,144.795,80.6876,80.6876,83.3242,1311.73,273.543
1481,72.3714,63.5442,76.0856,65.0293,70.2688,72.3494,6.95314,75.0105,72.4093,72.3714,168040.0,66.2977,72.2208,3727.51,135.856,72.3714,72.3714,74.9655,1308.85,264.267
1482,78.2051,77.5567,81.5891,76.4785,77.173,78.1889,6.67326,81.2442,78.2422,78.2051,1006430.0,73.1022,78.1472,3667.71,142.363,78.2051,78.2051,80.826,1271.13,271.806
1483,71.6646,69.1988,75.0725,69.6823,70.7773,71.641,6.55485,74.5388,71.7015,71.6646,285243.0,65.4811,71.5299,3690.31,135.992,71.6646,71.6646,74.2916,1280.29,265.592
1484,77.8483,79.8637,79.7707,78.9317,77.8283,77.8326,6.30478,80.9214,77.8859,77.8483,1033500.0,72.651,77.8038,3660.21,142.824,77.8483,77.8483,80.5093,1262.86,273.079
1485,84.9382,90.0926,84.8423,88.7269,85.7595,84.9329,6.35144,88.0764,84.9775,84.9382,1096980.0,80.3319,84.9384,3663.04,150.609,84.9382,84.9382,87.6378,1267.55,281.498
1486,102.341,113.686,98.6482,110.987,104.614,102.361,7.15043,105.609,102.383,102.341,1100440.0,100.01,102.48,3685.96,169.035,102.341,102.341,105.098,1288.84,300.91
1487,121.622,136.072,113.882,133.287,125.077,121.674,8.35156,124.95,121.668,121.622,1118530.0,121.856,121.895,3710.78,189.034,121.622,121.622,124.418,1312.02,321.555
1488,110.606,110.771,104.377,112.411,112.004,110.648,8.09755,113.764,110.653,110.606,1108000.0,108.263,110.72,3697.44,176.851,110.606,110.606,113.344,1296.19,307.84
1489,106.715,103.386,103.128,104.595,106.731,106.749,7.88274,109.854,106.763,106.715,1127810.0,103.616,106.808,3690.07,171.977,106.715,106.715,109.398,1290.51,301.944
1490,93.2189,84.9269,93.5328,87.0343,91.792,93.2302,7.70609,96.1936,93.2664,93.2189,243289.0,88.1571,93.1774,3720.34,157.471,93.2189,93.2189,95.8434,1304.03,286.458
1491,106.702,109.502,106.523,107.688,106.595,106.727,7.90578,109.963,106.751,106.702,1084510.0,103.882,106.828,3704.62,171.615,106.702,106.702,109.353,1300.56,301.654
1492,102.585,102.911,102.622,102.969,102.539,102.603,7.94308,105.756,102.635,102.585,1117580.0,98.3409,102.62,3691.89,167.624,102.585,102.585,105.24,1292.26,297.786
1493,116.188,122.724,114.109,120.915,117.332,116.222,8.55897,119.511,116.24,116.188,1129690.0,113.971,116.36,3709.18,181.921,116.188,116.188,118.877,1308.68,312.87
1494,109.343,109.097,107.791,109.869,109.734,109.367,8.44094,112.56,109.395,109.343,1129070.0,105.399,109.402,3699.59,174.734,109.343,109.343,112.015,1299.82,305.14
1495,94.1764,86.0296,95.4665,88.518,92.9783,94.1766,8.13663,96.4893,94.2285,94.1764,253800.0,88.5366,94.0919,3729.09,158.569,94.1764,94.1764,96.7965,1309.88,287.776
1496,85.5913,77.2368,89.2031,78.8599,83.7382,85.5779,7.6618,88.5023,85.6416,85.5913,432178.0,79.2813,85.4834,3723.88,149.394,85.5913,85.5913,88.1761,1309.67,278.095
1497,75.8644,67.5311,81.2055,68.9897,73.7253,75.836,7.30087,78.4399,75.9127,75.8644,218203.0,68.9338,75.6901,3738.32,139.322,75.8644,75.8644,78.425,1313.56,267.835
1498,67.4256,59.5919,73.7315,60.8912,65.2722,67.3856,6.84965,69.493,67.4712,67.4256,201568.0,60.3794,67.2197,3736.17,130.72,67.4256,67.4256,69.9711,1311.14,259.226
1499,65.0858,60.5271,71.1389,60.8284,63.4374,65.0441,6.38742,68.0214,65.1291,65.0858,931198.0,58.3728,64.9206,3677.5,128.671,65.0858,65.0858,67.6407,1273.45,257.631
1500,59.6133,55.267,65.3362,55.9067,58.1956,59.5663,6.09181,62.4137,59.6547,59.6133,251594.0,52.7124,59.4145,3696.86,123.359,59.6133,59.6133,62.1731,1285.51,252.512
1501,54.8911,50.4784,60.2581,51.2472,53.5948,54.8412,5.69442,57.683,54.9306,54.8911,214563.0,48.1765,54.6961,3711.38,118.688,54.8911,54.8911,57.4509,1292.07,247.885
1502,88.394,104.492,88.2211,98.9015,90.3874,88.3818,6.38539,91.8986,88.4358,88.394,1088720.0,86.1471,88.5062,3693.83,154.934,88.394,88.394,91.1021,1295.29,287.024
1503,168.124,216.871,151.943,205.269,177.664,168.233,11.0689,171.846,168.173,168.124,120380.0,178.352,168.881,3782.22,239.244,168.124,168.124,171.085,1381.13,376.041
1504,150.051,160.563,132.671,162.625,155.637,150.157,10.7837,153.429,150.098,150.051,84876.1,155.441,150.479,3739.05,219.135,150.051,150.051,152.917,1344.32,352.904
1505,123.787,112.047,114.623,116.969,123.83,123.85,9.99821,126.331,123.83,123.787,52618.0,124.25,123.929,3744.25,189.657,123.787,123.787,126.486,1332.0,319.674
1506,105.427,90.339,104.597,93.6943,102.806,105.452,9.39206,107.061,105.467,105.427,47967.9,102.951,105.408,3754.89,169.345,105.427,105.427,108.016,1333.63,297.528
1507,91.045,77.8834,95.5732,80.0124,87.7622,91.0403,8.86707,92.2088,91.0822,91.045,47346.7,86.7129,90.9226,3746.63,154.141,91.045,91.045,93.58,1325.41,281.876
1508,117.913,126.134,119.557,121.967,117.932,117.938,9.51738,120.613,117.95,117.913,154675.0,118.085,118.107,3714.98,182.811,117.913,117.913,120.528,1314.88,313.093
1509,106.671,106.815,107.975,107.413,106.631,106.68,9.39231,109.289,106.707,106.671,174580.0,103.44,106.658,3703.42,171.749,106.671,106.671,109.295,1308.53,302.039
1510,93.3933,86.2542,96.2031,88.5184,92.2505,93.3831,8.84264,95.9869,93.4289,93.3933,59655.6,88.4594,93.2806,3725.23,157.782,93.3933,93.3933,95.9837,1315.18,287.11
1511,82.3924,73.3001,87.1277,75.2853,80.4524,82.3645,8.25772,84.121,82.4265,82.3924,48692.8,76.5217,82.2089,3731.36,146.12,82.3924,82.3924,84.9458,1312.85,274.776
1512,72.9549,64.1719,79.0945,65.7148,70.726,72.9137,7.66407,74.2057,72.987,72.9549,47422.0,66.6668,72.732,3725.48,136.306,72.9549,72.9549,75.4831,1306.41,264.733
1513,64.912,57.0556,71.7511,58.2966,62.7148,64.8612,7.08791,65.8511,64.9419,64.912,47276.3,58.5221,64.6685,3713.23,128.125,64.912,64.912,67.4262,1296.94,256.587
1514,64.0162,60.216,70.2403,60.2509,62.4603,63.9667,6.53375,66.0999,64.0443,64.0162,207433.0,58.1396,63.835,3651.95,127.645,64.0162,64.0162,66.5463,1258.19,256.698
1515,61.0418,58.4835,66.4149,58.634,59.933,60.9908,6.21186,63.3787,61.0691,61.0418,104382.0,54.805,60.8442,3674.52,125.05,61.0418,61.0418,63.589,1269.91,254.497
1516,57.2366,54.3034,61.9283,54.8297,56.2977,57.1846,5.82889,59.7448,57.2634,57.2366,65297.3,50.9427,57.0408,3695.08,121.386,57.2366,57.2366,59.7907,1279.62,250.905
1517,52.8968,49.2076,57.2465,49.975,51.9237,52.8437,5.45936,55.4746,52.9231,52.8968,50009.0,46.6703,52.7002,3695.93,116.982,52.8968,52.8968,55.4463,1282.58,246.392
1518,48.0525,43.5896,52.3669,44.5142,46.9459,47.9975,5.09553,49.9881,48.0781,48.0525,47597.6,42.0308,47.8495,3692.68,111.951,48.0525,48.0525,50.5892,1279.11,241.193
1519,47.5029,44.9208,51.3971,45.0874,46.6123,47.4515,4.71597,50.2585,47.5277,47.5029,201386.0,41.9461,47.3496,3643.7,111.561,47.5029,47.5029,50.0445,1249.86,241.028
1520,50.4348,51.1942,53.2798,50.4647,50.111,50.389,4.50354,53.3662,50.4595,50.4348,246292.0,45.1874,50.3161,3625.36,115.091,50.4348,50.4348,53.0076,1233.87,245.153
1521,50.2672,51.1494,52.2036,50.8773,50.2275,50.2248,4.37657,53.2136,50.2925,50.2672,172445.0,44.9466,50.1505,3649.84,115.28,50.2672,50.2672,52.8618,1246.1,245.556
1522,58.917,64.2215,58.9415,62.6564,59.7327,58.8873,4.276,62.0787,58.9439,58.917,266504.0,54.5539,58.8811,3633.21,124.777,58.917,58.917,61.5628,1239.03,255.756
1523,58.2038,60.9133,57.3521,60.7522,58.9798,58.1782,4.33214,61.3034,58.2324,58.2038,237437.0,53.4809,58.1399,3642.98,124.107,58.2038,58.2038,60.8574,1249.29,254.919
1524,64.5393,68.8381,62.4675,67.9655,65.6113,64.525,4.29923,67.7467,64.5699,64.5393,292190.0,60.6359,64.5372,3639.39,130.657,64.5393,64.5393,67.2073,1245.11,261.608
1525,69.1586,73.71,66.1836,72.8995,70.3567,69.1539,4.41376,72.3856,69.1916,69.1586,316153.0,65.6219,69.1763,3642.1,135.373,69.1586,69.1586,71.832,1248.21,266.389
1526,60.2473,57.4603,58.5686,58.9881,60.3307,60.2352,4.48679,63.1871,60.2816,60.2473,72386.6,55.9168,60.1767,3677.32,125.519,60.2473,60.2473,62.8682,1265.05,255.52
1527,53.3065,47.2861,53.5376,48.9996,52.4517,53.2873,4.30032,55.7392,53.3407,53.3065,50507.2,48.9119,53.2115,3701.33,117.603,53.3065,53.3065,55.8684,1281.47,246.766
1528,47.4962,40.9828,49.5046,42.3047,46.1248,47.4701,4.1017,49.2473,47.5292,47.4962,54362.5,43.1609,47.384,3701.42,111.153,47.4962,47.4962,50.0128,1281.88,239.953
1529,45.5413,41.1964,48.4097,41.6155,44.2499,45.5147,3.89358,48.2186,45.5729,45.5413,158727.0,41.4484,45.4623,3669.04,109.167,45.5413,45.5413,48.0453,1256.23,238.201
1530,43.3029,40.3315,46.464,40.5402,42.2303,43.2742,3.81049,45.999,43.3334,43.3029,75351.8,39.0567,43.2145,3681.24,107.129,43.3029,43.3029,45.8101,1262.65,236.483
1531,68.069,80.8821,67.5678,76.2508,69.5052,68.0679,4.24139,71.3653,68.1016,68.069,299084.0,66.7383,68.192,3655.95,134.423,68.069,68.069,70.7159,1260.13,266.247
1532,58.1082,60.7994,56.9524,61.4518,59.0964,58.0991,4.54124,60.2917,58.141,58.1082,80859.6,55.0026,58.061,3675.39,124.345,58.1082,58.1082,60.7613,1265.98,255.507
1533,51.1945,47.3296,50.7429,49.2307,51.1647,51.1783,4.28821,52.7289,51.2257,51.1945,65619.4,47.9104,51.1201,3693.27,116.372,51.1945,51.1945,53.7958,1277.06,246.261
1534,45.6721,39.768,46.6863,41.3334,44.7988,45.6499,4.04868,46.7836,45.701,45.6721,64407.9,42.3609,45.5822,3691.16,109.863,45.6721,45.6721,48.2139,1275.41,238.962
1535,42.9779,38.1951,45.0671,38.9199,41.8563,42.9544,3.83093,45.0202,43.0046,42.9779,121166.0,39.7248,42.9109,3680.61,106.775,42.9779,42.9779,45.4871,1258.35,235.802
1536,48.3295,49.1512,50.0091,48.029,47.8885,48.3154,3.7202,53.8179,48.3553,48.3295,56904.7,45.9818,48.3409,3713.32,112.823,48.3295,48.3295,50.8683,1276.88,242.738
1537,59.9529,67.9381,59.5005,65.3159,60.9055,59.9568,3.84586,67.9017,59.9804,59.9529,64084.7,58.8325,60.0444,3735.74,125.95,59.9529,59.9529,62.5753,1296.96,257.246
1538,53.5077,54.7445,52.7103,55.3723,54.113,53.5051,4.1235,59.0433,53.5374,53.5077,50172.8,50.9574,53.4845,3726.73,119.325,53.5077,53.5077,56.1285,1286.88,250.066
1539,48.3472,45.1125,48.1904,46.5457,48.2111,48.3389,3.99086,53.0293,48.3781,48.3472,47624.8,45.4212,48.3026,3712.84,113.352,48.3472,48.3472,50.9264,1278.05,243.179
1540,44.1494,39.5231,45.1038,40.7024,43.4162,44.1349,3.84301,47.5168,44.1803,44.1494,47294.6,40.9764,44.083,3703.75,108.43,44.1494,44.1494,46.6831,1271.66,237.711
1541,40.128,35.3097,42.1327,36.2362,39.0699,40.1073,3.67661,42.4579,40.1579,40.128,47257.7,36.8613,40.0459,3696.6,103.958,40.128,40.128,42.6271,1264.89,233.045
1542,36.2971,31.6386,39.0834,32.4338,35.1128,36.2721,3.49215,38.0761,36.3255,36.2971,47253.7,33.0669,36.2152,3689.24,99.8945,36.2971,36.2971,38.7729,1260.57,228.967
1543,33.0864,28.8799,36.3334,29.5309,31.9124,33.0585,3.3252,34.8949,33.1132,33.0864,47253.2,29.9085,33.0078,3681.19,96.6194,33.0864,33.0864,35.5491,1256.16,225.778
1544,30.3932,26.7149,33.8387,27.2457,29.2983,30.3621,3.16888,31.7192,30.4184,30.3932,47252.9,27.2802,30.3088,3676.08,93.9657,30.3932,30.3932,32.85,1251.59,223.25
1545,27.6744,24.212,31.1849,24.7572,26.649,27.6408,2.98206,28.6847,27.6979,27.6744,47252.7,24.7349,27.5927,3670.53,91.2847,27.6744,27.6744,30.1267,1247.43,220.647
1546,25.484,22.3442,28.9395,22.8249,24.5421,25.451,2.79352,27.2112,25.5058,25.484,47253.5,22.7474,25.4277,3665.52,89.1543,25.484,25.484,27.9341,1243.93,218.593
1547,24.3211,21.9793,27.5647,22.218,23.5233,24.2888,2.68687,26.9516,24.3417,24.3211,47253.8,21.5943,24.2709,3662.13,88.1676,24.3211,24.3211,26.7771,1241.89,217.769
1548,24.28,23.1033,27.1377,23.0315,23.6988,24.2509,2.58326,29.0547,24.2998,24.28,47255.8,21.627,24.2537,3660.47,88.4543,24.28,24.28,26.7537,1241.41,218.302
1549,23.6683,22.9594,26.1222,22.9229,23.2527,23.6381,2.5517,26.6761,23.6877,23.6683,47254.3,20.842,23.6169,3657.86,88.1199,23.6683,23.6683,26.16,1239.56,218.112
1550,22.1013,20.8476,24.287,21.1438,21.7162,22.0716,2.4081,25.2046,22.1202,22.1013,47253.8,19.4038,22.0613,3653.58,86.585,22.1013,22.1013,24.5975,1236.68,216.503
1551,21.8162,20.8249,23.7085,20.9717,21.4981,21.7891,2.30268,26.3818,21.8347,21.8162,47255.1,19.1864,21.7953,3650.64,86.3666,21.8162,21.8162,24.3184,1235.63,216.297
1552,21.3172,20.5269,22.9788,20.6139,21.0402,21.2901,2.26664,24.777,21.3355,21.3172,47254.2,18.5892,21.2814,3648.34,85.9314,21.3172,21.3172,23.8236,1234.41,215.896
1553,20.1874,19.0638,21.7237,19.3143,19.8912,20.1594,2.1642,22.6988,20.2052,20.1874,47253.6,17.5517,20.1475,3645.28,84.7583,20.1874,20.1874,22.6906,1232.24,214.669
1554,18.8372,17.2666,20.3427,17.6509,18.4835,18.8086,2.04042,20.7396,18.8544,18.8372,47253.3,16.3744,18.7986,3642.07,83.2777,18.8372,18.8372,21.33,1229.28,213.092
1555,17.6833,15.9203,19.2066,16.2993,17.2769,17.6562,1.91633,19.9677,17.6996,17.6833,47253.9,15.4209,17.6642,3639.44,81.9959,17.6833,17.6833,20.1635,1227.36,211.752
1556,71.7914,104.569,66.1674,93.6076,76.3462,71.828,2.62367,79.2125,71.8122,71.7914,70641.8,76.3395,72.1867,3630.68,142.644,71.7914,71.7914,74.7077,1252.29,277.767
1557,57.3709,69.6896,49.4919,69.934,61.344,57.3982,3.57305,61.2141,57.3966,57.3709,51301.6,57.8706,57.4416,3637.28,127.842,57.3709,57.3709,60.3099,1248.22,261.451
1558,50.606,49.8014,43.1088,52.3931,52.5682,50.6253,3.40393,53.1873,50.635,50.606,47801.9,50.2389,50.6262,3663.68,118.514,50.606,50.606,53.4044,1256.14,249.51
1559,45.7156,40.488,40.7923,42.4849,45.8595,45.7272,3.25194,47.6143,45.7454,45.7156,47322.1,44.6881,45.7025,3668.3,111.337,45.7156,45.7156,48.3597,1254.29,240.741
1560,41.2582,35.3354,39.1311,36.6337,40.4153,41.2631,3.1566,43.6659,41.2875,41.2582,47265.8,39.7091,41.2281,3640.49,105.527,41.2582,41.2582,43.7945,1247.23,234.363
1561,51.8837,54.704,49.9964,52.7705,51.864,51.901,3.09842,56.0573,51.9135,51.8837,169306.0,51.5605,51.9625,3581.58,116.879,51.8837,51.8837,54.4344,1215.29,246.976
1562,46.4968,46.3299,45.5128,46.5437,46.3587,46.5068,3.40058,50.5538,46.5273,46.4968,61225.7,44.7398,46.4779,3610.6,111.49,46.4968,46.4968,49.0358,1227.0,241.611
1563,41.9549,38.9172,41.9175,39.9793,41.49,41.9562,3.35228,44.5293,41.9853,41.9549,49035.6,39.732,41.9057,3639.97,106.532,41.9549,41.9549,44.4659,1243.56,236.208
1564,37.8747,33.5649,38.9177,34.6406,37.0522,37.8685,3.23193,39.6955,37.904,37.8747,47483.5,35.456,37.8116,3645.62,101.959,37.8747,37.8747,40.3514,1246.3,231.262
1565,34.1392,29.5548,36.1266,30.4663,33.0939,34.1267,3.09691,35.451,34.1668,34.1392,47286.8,31.6584,34.0693,3644.55,97.8663,34.1392,34.1392,36.5865,1244.57,227.008
1566,30.74,26.3094,33.4176,27.0791,29.6063,30.7226,2.95227,31.6899,30.7658,30.74,47261.2,28.2905,30.6687,3641.86,94.271,30.74,30.74,33.166,1241.4,223.402
1567,27.6922,23.5627,30.8038,24.2321,26.5582,27.6712,2.80052,28.4303,27.716,27.6922,47257.6,25.3353,27.6255,3638.71,91.1456,27.6922,27.6922,30.1038,1237.89,220.339
1568,25.0843,21.3472,28.4102,21.9208,24.005,25.0612,2.6531,25.9665,25.1062,25.0843,47257.0,22.8341,25.0268,3635.32,88.545,25.0843,25.0843,27.4872,1234.63,217.834
1569,22.9965,19.7537,26.3571,20.2112,22.0097,22.9714,2.52206,23.6758,23.0168,22.9965,47256.8,20.8255,22.9393,3634.25,86.5367,22.9965,22.9965,25.3962,1232.25,215.947
1570,25.6728,25.4967,28.4728,24.8755,25.129,25.6521,2.37076,28.152,25.6921,25.6728,125776.0,23.8976,25.6708,3605.32,89.8937,25.6728,25.6728,28.1097,1207.39,219.878
1571,35.4752,42.2169,36.5298,39.6398,36.0552,35.4652,2.41749,39.2656,35.4952,35.4752,197266.0,34.1892,35.5241,3577.92,101.452,35.4752,35.4752,38.026,1197.3,232.733
1572,31.9265,34.8364,32.1698,34.7693,32.5661,31.9142,2.60915,34.6834,31.9474,31.9265,63482.3,29.8124,31.9018,3613.75,98.1315,31.9265,31.9265,34.5113,1215.99,229.119
1573,29.0826,28.301,29.0597,29.2522,29.3856,29.0679,2.50293,31.009,29.1037,29.0826,49430.1,26.9119,29.0462,3643.33,94.6867,29.0826,29.0826,31.6463,1235.39,224.909
1574,26.6204,23.9761,26.9287,24.968,26.4558,26.6037,2.3665,28.0509,26.641,26.6204,54130.1,24.5119,26.5805,3648.5,91.4411,26.6204,26.6204,29.1366,1239.6,221.09
1575,24.2684,20.9523,25.1453,21.7697,23.7475,24.2497,2.238,25.3275,24.2879,24.2684,48132.9,22.2601,24.227,3647.18,88.4839,24.2684,24.2684,26.7373,1238.84,217.869
1576,56.0456,73.2634,53.132,66.8915,58.2427,56.063,2.65614,58.9305,56.0671,56.0456,211812.0,58.1241,56.2614,3622.56,123.736,56.0456,56.0456,58.7174,1236.13,256.359
1577,46.7232,53.2036,42.9938,53.2371,48.5972,46.734,3.20843,48.364,46.7463,46.7232,67530.0,46.3182,46.7332,3641.78,114.405,46.7232,46.7232,49.4119,1240.54,246.369
1578,41.0495,39.4298,37.7386,41.3001,41.8642,41.0548,3.04243,42.2663,41.073,41.0495,58045.9,40.1936,41.0354,3661.54,107.342,41.0495,41.0495,43.6687,1251.28,237.747
1579,36.9775,32.4267,35.1863,34.0068,36.744,36.9679,2.89208,37.8506,36.9912,36.9684,51229.3,35.7816,36.9349,3662.59,101.864,36.9684,36.9684,39.4992,1251.34,231.248
1580,33.166,28.0004,33.0512,29.1415,32.3041,33.1489,2.76376,33.8038,33.1764,33.1548,57879.2,31.7522,33.1096,3659.12,97.1406,33.1548,33.1548,35.6159,1248.33,226.131
1581,29.639,24.6944,30.885,25.5576,28.517,29.6293,2.64244,30.1287,29.6602,29.64,51182.2,28.1233,29.5898,3654.92,93.161,29.64,29.64,32.0553,1244.64,222.116
1582,26.5129,22.0202,28.6824,22.7198,25.3279,26.4995,2.52135,26.8936,26.5329,26.5142,59236.0,24.9598,26.4633,3650.81,89.8578,26.5142,26.5142,28.9021,1240.82,218.92
1583,23.7602,19.7276,26.4903,20.3312,22.6118,23.7437,2.39614,24.0658,23.7788,23.7615,51388.9,22.2285,23.713,3647.06,87.0803,23.7615,23.7615,26.1338,1237.21,216.28
1584,30.8572,32.9238,32.814,31.3317,30.5291,30.8494,2.26769,32.6742,30.8755,30.8587,176545.0,30.2153,30.8981,3593.4,95.4102,30.8587,30.8587,33.2974,1205.3,225.714
1585,28.3341,29.414,29.9143,29.1303,28.2143,28.324,2.45455,29.8366,28.3526,28.3358,61449.4,26.8828,28.3084,3626.32,93.3711,28.3358,28.3358,30.808,1226.56,223.817
1586,25.6659,24.5394,27.0242,25.1752,25.4956,25.6533,2.36014,26.7115,25.6845,25.6676,49018.8,24.1284,25.6338,3650.62,90.5631,25.6676,25.6676,28.1416,1235.1,220.631
1587,23.4475,21.047,24.8828,21.8337,23.0787,23.4328,2.23469,24.2614,23.4656,23.4492,47476.0,21.9193,23.4143,3651.89,87.9463,23.4492,23.4492,25.902,1231.94,217.647
1588,21.3769,18.4559,23.0534,19.1595,20.8169,21.3604,2.10983,22.0196,21.3941,21.3785,47284.9,19.9011,21.3453,3651.49,85.4994,21.3785,21.3785,23.8033,1237.07,215.003
