,vazao_25334953_Porto Amazonas,vazao_25584963_Balsa Nova,vazao_25604951_Guajuvira,vazao_25604939_Araucária,vazao_25594926_Ponte Do Umbarazinho,vazao_25514921_ETE- Sanepar,vazao_25484919_Ponte BR 277
2022-04-26,86.3615,61.2182,4.73675,3.84617,4.58348,21.6131,9.53226
2022-04-27,70.2578,49.1926,3.77905,3.25828,3.6647,17.5317,7.62921
2022-04-28,61.6954,42.449,3.24767,2.97094,3.17637,15.3498,6.56299
2022-04-29,55.7787,37.6469,2.86585,2.79501,2.82086,13.8367,5.79232
2022-04-30,51.1798,33.829,2.55778,2.6718,2.52828,12.6491,5.16918
2022-05-01,47.1126,30.6214,2.29516,2.46947,2.27504,11.5763,4.63773
2022-05-02,43.0878,27.7678,2.06448,2.2024,2.05028,10.517,4.171
2022-05-03,39.1719,25.1442,1.86326,1.9793,1.85293,9.53127,3.76401
2022-05-04,42.3906,26.4165,1.96309,2.1518,2.01447,10.1839,3.96081
2022-05-05,109.279,68.921,5.37162,5.98085,5.78396,26.8281,10.7283
2022-05-06,99.7635,67.8128,5.24236,4.9997,5.14434,25.0093,10.53
2022-05-07,80.9667,55.4051,4.24894,4.03937,4.12316,20.2473,8.57186
2022-05-08,69.405,46.9767,3.5886,3.52637,3.50659,17.3036,7.25343
2022-05-09,61.5503,41.2473,3.14432,3.15096,3.09331,15.2976,6.35628
2022-05-10,55.1979,36.7359,2.7949,2.81854,2.76184,13.6802,5.64938
2022-05-11,49.7039,32.9206,2.50158,2.53292,2.47917,12.2984,5.05563
2022-05-12,46.848,30.6949,2.29299,2.33544,2.28386,11.5873,4.75183
2022-05-13,48.5077,31.6773,2.3995,2.49466,2.43621,11.9409,4.89807
2022-05-14,45.9933,30.4593,2.3326,2.36583,2.32498,11.3454,4.6697
2022-05-15,41.1939,27.0612,2.05911,2.08037,2.04577,10.162,4.13498
2022-05-16,36.9619,24.197,1.83555,1.8549,1.82249,9.1045,3.68986
2022-05-17,33.4711,21.7725,1.64374,1.66285,1.63315,8.21613,3.3068
2022-05-18,30.5919,19.7868,1.48372,1.50269,1.47946,7.48616,2.99463
2022-05-19,27.9419,17.9261,1.34052,1.35894,1.33355,6.80734,2.69813
2022-05-20,25.331,16.187,1.20759,1.22519,1.20204,6.16406,2.43168
2022-05-21,22.8279,14.583,1.08815,1.10474,1.08368,5.55436,2.1905
2022-05-22,20.5915,13.1414,0.980664,0.996163,0.977029,5.00778,1.97458
2022-05-23,18.591,11.8565,0.884834,0.899209,0.881844,4.51945,1.78175
2022-05-24,16.7994,10.714,0.799949,0.813209,0.797461,4.08436,1.61087
2022-05-25,15.209,9.68758,0.723271,0.735462,0.721184,3.69524,1.45654
2022-05-26,13.8535,8.79186,0.655848,0.667012,0.654077,3.36298,1.32077
2022-05-27,12.7404,8.00346,0.592277,0.602481,0.590763,3.07905,1.19367
2022-05-28,11.8088,7.32268,0.535685,0.544994,0.535345,2.8331,1.08076
2022-05-29,10.9512,6.68295,0.483341,0.491811,0.482383,2.60482,0.973805
2022-05-30,10.1395,6.10027,0.435148,0.44273,0.434024,2.39673,0.876173
2022-05-31,95.0158,62.8972,5.0032,5.72929,5.58519,23.1388,9.94008
2022-06-01,106.509,76.1567,5.98332,5.94364,5.94995,26.5561,11.9739
2022-06-02,93.4116,66.8196,5.04231,4.87205,4.89654,23.4859,10.6375
2022-06-03,117.73,80.4906,5.9949,6.08529,6.07135,28.7571,12.3537
2022-06-04,181.19,120.949,8.88604,9.14171,9.11089,43.6837,18.0668
2022-06-05,145.315,101.224,7.45572,7.19103,7.26425,35.8105,15.3259
2022-06-06,119.807,83.2527,6.131,5.96009,6.00729,29.5206,12.6891
2022-06-07,105.338,72.8076,5.36825,5.27004,5.30519,25.9494,11.1472
2022-06-08,103.61,70.5002,5.14916,5.14062,5.1748,25.7948,11.128
2022-06-09,129.032,87.7638,6.57425,6.80673,6.81063,32.2243,14.0841
2022-06-10,115.457,80.8498,6.05356,5.93655,6.01115,29.0044,12.8931
2022-06-11,110.399,75.8435,5.61403,5.56835,5.63146,27.9514,12.1779
2022-06-12,100.269,69.2348,5.10475,5.02259,5.09452,25.4609,11.1548
2022-06-13,89.5029,61.7663,4.5576,4.48918,4.55946,22.7245,9.9771
2022-06-14,80.7319,55.6646,4.12027,4.06954,4.13113,20.4997,9.00427
2022-06-15,72.7118,50.0911,3.7072,3.66762,3.72687,18.4738,8.11898
2022-06-16,65.6664,45.1886,3.33995,3.30692,3.36629,16.6984,7.3428
2022-06-17,59.7622,41.0877,3.03581,3.00652,3.067,15.243,6.71245
2022-06-18,54.9108,37.7097,2.78411,2.75688,2.82153,14.0684,6.20821
2022-06-19,57.0998,38.5577,2.78999,2.81845,2.88547,14.7789,6.53615
2022-06-20,55.693,38.1167,2.74971,2.73014,2.81059,14.4995,6.493
2022-06-21,50.5869,34.7141,2.52609,2.49067,2.56628,13.1529,5.91208
2022-06-22,45.7901,31.5508,2.30638,2.26951,2.34308,11.8952,5.38713
2022-06-23,41.6315,28.9368,2.12382,2.08574,2.16638,10.795,4.9188
2022-06-24,38.3035,27.0003,2.00406,1.97125,2.05743,9.93754,4.53938
2022-06-25,36.6324,26.1234,2.00329,1.99365,2.08236,9.37421,4.32168
2022-06-26,35.4433,25.4458,2.00018,1.97864,2.07044,8.95683,4.09459
2022-06-27,33.1916,23.9699,1.9276,1.89551,1.98955,8.26208,3.73617
2022-06-28,30.7522,22.2201,1.81731,1.77397,1.8694,7.58229,3.35308
2022-06-29,28.19,20.2945,1.6903,1.64698,1.73387,6.92162,3.01619
2022-06-30,25.6803,18.4747,1.56478,1.52363,1.60925,6.29139,2.71566
2022-07-01,23.6437,17.0116,1.48374,1.44534,1.53843,5.77044,2.45355
2022-07-02,22.061,15.7875,1.42689,1.3881,1.46708,5.34866,2.22565
2022-07-03,20.389,14.4214,1.35654,1.3183,1.37486,4.93008,2.00595
2022-07-04,18.5896,13.0532,1.26432,1.22708,1.23762,4.49355,1.8103
2022-07-05,17.102,11.8767,1.19284,1.17667,1.11792,4.1392,1.63926
2022-07-06,16.1068,10.8634,1.10476,1.14086,1.00896,3.8976,1.48138
2022-07-07,15.3043,9.93098,0.995716,1.07279,0.909506,3.69364,1.33576
2022-07-08,14.458,9.08845,0.899482,0.967637,0.821848,3.4868,1.20806
2022-07-09,13.5433,8.27963,0.811213,0.871961,0.741821,3.271,1.09067
2022-07-10,12.9083,7.67577,0.73981,0.794262,0.67669,3.12577,1.00769
2022-07-11,12.2558,7.03084,0.67053,0.719439,0.613589,2.96138,0.906232
2022-07-12,11.5547,6.40525,0.603581,0.647593,0.552194,2.79476,0.814569
2022-07-13,11.1172,5.86737,0.54399,0.583365,0.497604,2.68569,0.733468
2022-07-14,16.9059,8.68626,0.754219,0.870816,0.774051,4.10889,1.18031
2022-07-15,19.1721,10.8341,0.904068,0.944384,0.873166,4.79813,1.51804
2022-07-16,17.4289,9.8186,0.809669,0.831082,0.769823,4.3625,1.36096
2022-07-17,16.3714,9.16026,0.747632,0.764144,0.709128,4.09745,1.26481
2022-07-18,16.0076,8.68912,0.701111,0.709623,0.666253,3.98211,1.19572
2022-07-19,17.5467,8.96835,0.700014,0.722704,0.674971,4.30299,1.21494
2022-07-20,30.6724,17.1878,1.08714,1.20059,1.46191,7.60093,2.55534
2022-07-21,34.7356,20.8224,1.39639,1.44559,1.60285,8.72865,3.18237
2022-07-22,31.1607,19.1038,1.37445,1.36915,1.43133,7.83827,2.90875
2022-07-23,27.6445,17.1803,1.2892,1.27001,1.28934,6.92424,2.55373
2022-07-24,25.0016,15.2998,1.19857,1.17728,1.13841,6.23641,2.24841
2022-07-25,22.8926,13.6682,1.08634,1.08048,1.00954,5.68944,1.98635
2022-07-26,21.1805,12.2975,0.964806,0.962851,0.901135,5.24595,1.76715
2022-07-27,19.8506,11.126,0.861329,0.862047,0.80728,4.90492,1.57883
2022-07-28,19.1379,10.4877,0.802556,0.805123,0.756019,4.72579,1.47737
2022-07-29,18.2433,9.90671,0.750854,0.754563,0.710336,4.50137,1.38779
2022-07-30,16.8624,8.98491,0.6753,0.679519,0.639646,4.15587,1.24922
2022-07-31,21.5607,11.3798,0.862237,0.936415,0.884521,5.20068,1.6263
2022-08-01,22.8538,13.0318,0.988497,0.998215,0.965238,5.60246,1.88152
2022-08-02,19.846,11.3105,0.851384,0.847644,0.820358,4.85978,1.62264
2022-08-03,17.5061,9.95096,0.746888,0.741554,0.717094,4.27828,1.4246
2022-08-04,15.7043,8.85312,0.661774,0.657476,0.635138,3.82083,1.26287
2022-08-05,14.3554,7.95774,0.589386,0.586462,0.566013,3.45428,1.12506
2022-08-06,13.3784,7.24331,0.526896,0.52514,0.506445,3.16013,1.00572
2022-08-07,12.5945,6.64267,0.475554,0.473269,0.457633,2.9203,0.908089
2022-08-08,14.5621,7.56508,0.540459,0.57587,0.552406,3.27822,1.04252
2022-08-09,57.369,31.8771,2.19882,2.50808,2.43424,14.2675,5.23815
2022-08-10,58.1813,35.7104,2.52051,2.49497,2.50387,14.7318,5.94085
2022-08-11,95.7644,62.7393,3.85141,4.01418,5.10669,24.0079,10.2517
2022-08-12,135.012,87.4322,5.56033,5.68424,6.49219,33.7092,14.2144
2022-08-13,107.31,71.9663,4.65661,4.46065,5.06695,27.0466,11.7187
2022-08-14,88.4533,59.399,3.86366,3.72924,4.24806,22.2064,9.62335
2022-08-15,78.202,52.259,3.40185,3.31408,3.76895,19.5842,8.44537
2022-08-16,70.1539,46.9524,3.07106,3.00974,3.42909,17.5507,7.56181
2022-08-17,63.804,43.0021,2.84753,2.80403,3.19254,15.9645,6.87841
2022-08-18,85.8355,57.1378,4.12446,4.3517,4.67379,21.3429,9.03915
2022-08-19,93.0236,64.4156,4.77649,4.79835,5.13321,23.3827,10.1091
2022-08-20,130.428,91.2586,7.00346,6.09914,7.51369,32.5733,14.3251
2022-08-21,111.104,80.5341,6.10947,5.12903,6.22536,28.0222,12.587
2022-08-22,93.119,67.1528,5.05797,4.34106,5.18333,23.4474,10.4813
2022-08-23,81.3725,58.3956,4.38351,3.80807,4.53471,20.46,9.12535
2022-08-24,72.5257,51.9607,3.89883,3.41094,4.061,18.2316,8.12658
2022-08-25,65.5363,47.0336,3.53768,3.11147,3.70642,16.4701,7.33992
2022-08-26,59.5446,42.8077,3.24429,2.86274,3.41244,14.9484,6.66165
2022-08-27,54.1925,38.912,2.99761,2.65371,3.14544,13.5661,6.00243
2022-08-28,49.421,35.2536,2.79857,2.48912,2.87358,12.3504,5.40832
2022-08-29,45.4492,32.0055,2.65134,2.37534,2.5919,11.3161,4.87631
2022-08-30,42.2312,29.1999,2.55169,2.30683,2.33989,10.451,4.4008
2022-08-31,39.2286,26.7925,2.42768,2.19325,2.12571,9.67211,3.9986
2022-09-01,35.9626,24.3678,2.2555,2.03489,1.92241,8.85411,3.6157
2022-09-02,32.7256,22.16,2.0658,1.86266,1.74627,8.05761,3.28511
2022-09-03,30.0354,20.3257,1.90886,1.72257,1.60174,7.39951,3.01566
2022-09-04,30.8745,20.2987,1.94964,1.82921,1.53908,7.58755,3.03301
2022-09-05,55.4489,36.3075,3.31507,3.49931,3.07375,13.5866,5.56711
2022-09-06,51.8747,36.1867,3.21286,3.06303,2.81501,12.9307,5.52236
2022-09-07,43.0373,29.9801,2.65586,2.55585,2.29704,10.7292,4.55773
2022-09-08,48.1148,32.3188,2.76169,2.84566,2.51505,11.7765,4.85472
2022-09-09,57.4422,37.604,3.08216,3.15935,2.87797,14.2884,5.8674
2022-09-10,52.2178,35.1182,2.86783,2.84079,2.62952,13.11,5.55813
2022-09-11,46.4508,31.7636,2.62253,2.59945,2.42136,11.6703,4.98312
2022-09-12,43.0247,29.1322,2.41756,2.53504,2.21492,10.7094,4.44895
2022-09-13,39.8577,26.5263,2.20912,2.44015,2.01698,9.87316,3.98107
2022-09-14,86.3861,53.8707,4.11236,4.86418,4.23805,20.4598,7.80048
2022-09-15,94.7816,62.6229,4.7465,5.01707,4.62936,23.0659,9.21107
2022-09-16,112.787,75.2763,5.82803,6.14671,5.81867,28.1201,11.506
2022-09-17,106.142,72.2542,5.53674,5.60848,5.36853,26.7421,11.023
2022-09-18,91.1039,62.2897,4.75642,4.78527,4.58301,22.9715,9.53131
2022-09-19,80.3749,54.758,4.17636,4.22695,4.04819,20.2643,8.42349
2022-09-20,72.5541,49.2327,3.75187,3.81479,3.65938,18.3119,7.61837
2022-09-21,72.1399,47.967,3.64404,3.75318,3.61788,18.2991,7.59419
2022-09-22,68.193,45.5469,3.45347,3.52058,3.41274,17.3598,7.2808
2022-09-23,79.6975,52.6488,4.06837,4.29273,4.18175,20.3797,8.55704
2022-09-24,74.6507,50.7934,3.92495,3.94353,3.88506,19.2085,8.25419
2022-09-25,65.746,45.0177,3.48174,3.48594,3.44277,16.8599,7.32297
2022-09-26,59.1727,40.5107,3.14186,3.14907,3.10705,15.1246,6.58169
2022-09-27,79.1248,52.6184,4.00795,4.22942,4.17144,19.5293,8.17458
2022-09-28,105.435,70.277,5.25952,5.43054,5.39849,25.9138,10.7002
2022-09-29,92.104,63.2729,4.73952,4.65147,4.67605,23.1238,9.82173
2022-09-30,82.5996,56.6846,4.27743,4.22859,4.25343,20.8673,8.95144
2022-10-01,75.8072,51.9152,3.92094,3.87325,3.90561,19.2321,8.28659
2022-10-02,68.8016,47.0185,3.53684,3.49245,3.53091,17.4681,7.53721
2022-10-03,62.8423,42.8636,3.22461,3.19229,3.23606,16.0154,6.92404
2022-10-04,58.5497,39.8622,3.00661,2.98574,3.0358,14.9996,6.50424
2022-10-05,54.7006,37.3878,2.83788,2.8216,2.87782,14.0079,6.12685
2022-10-06,50.7268,34.9184,2.66496,2.64466,2.70672,12.9787,5.70313
2022-10-07,46.5991,32.4518,2.49676,2.47498,2.54246,11.9215,5.2359
2022-10-08,71.4667,48.471,3.92633,4.19488,4.22661,17.9886,7.58853
2022-10-09,68.1367,48.0893,3.96188,3.88736,3.97049,17.3765,7.4019
2022-10-10,58.6076,41.2321,3.46335,3.36859,3.35696,14.9206,6.31116
2022-10-11,52.1501,36.1506,3.07871,3.06869,2.90913,13.2246,5.51089
2022-10-12,47.404,32.243,2.72234,2.88628,2.58181,11.9879,4.894
2022-10-13,82.0738,49.431,3.81425,4.45934,3.89715,20.3925,7.91063
2022-10-14,77.9831,50.6055,3.94726,4.20819,3.85451,19.6861,8.12587
2022-10-15,74.5937,49.7586,3.94874,4.1828,3.90274,18.7859,7.80086
2022-10-16,103.853,69.6486,5.59227,5.9988,5.7333,26.0611,10.8008
2022-10-17,92.2134,64.3298,5.13394,5.17364,5.04995,23.3964,9.89001
2022-10-18,95.9776,66.056,4.98519,5.19821,5.30733,24.2448,10.2341
2022-10-19,86.4302,59.8097,4.58596,4.70512,4.65322,21.8542,9.25899
2022-10-20,86.5199,58.0518,4.68777,4.95195,4.55536,21.6673,8.93185
2022-10-21,78.9867,53.4631,4.30814,4.43921,4.12885,19.884,8.21854
2022-10-22,124.918,78.2063,6.18366,6.66625,6.32976,30.8575,11.9989
2022-10-23,119.897,78.667,6.16146,6.23623,6.03047,30.2087,12.0713
2022-10-24,101.237,66.9367,5.21983,5.22308,5.05404,25.5408,10.2561
2022-10-25,88.2369,57.7153,4.48467,4.51969,4.36064,22.1776,8.81327
2022-10-26,79.1572,51.0931,3.95705,4.01343,3.86502,19.8372,7.77475
2022-10-27,72.0528,45.8316,3.53396,3.59974,3.46293,18.0052,6.94169
2022-10-28,65.783,41.3965,3.17818,3.24639,3.12122,16.4075,6.24175
2022-10-29,62.0322,38.2125,2.91007,2.98705,2.87069,15.3162,5.71612
2022-10-30,58.5773,35.9914,2.72429,2.79,2.68625,14.3805,5.3572
2022-10-31,77.3498,45.885,3.41603,3.68412,3.5486,18.5288,6.74101
2022-11-01,107.933,66.3114,5.03458,5.3111,5.1881,25.9945,9.98044
2022-11-02,110.464,69.627,5.3003,5.3424,5.2737,26.651,10.5559
2022-11-03,98.9606,63.1694,4.79094,4.74452,4.69747,23.9879,9.57386
2022-11-04,85.8198,54.9993,4.15644,4.1016,4.06079,20.8274,8.32234
2022-11-05,77.0626,49.3001,3.72582,3.70325,3.67318,18.7201,7.4879
2022-11-06,70.158,44.8824,3.39005,3.37738,3.35131,17.0418,6.82124
2022-11-07,63.3938,40.3753,3.05611,3.05867,3.02126,15.3814,6.12576
2022-11-08,57.21,36.2643,2.74143,2.75053,2.71458,13.8467,5.49309
2022-11-09,51.7705,32.6638,2.46545,2.47805,2.44437,12.5002,4.93868
2022-11-10,48.3032,30.0418,2.25,2.27028,2.23788,11.6151,4.54838
2022-11-11,45.7452,28.4495,2.11831,2.13475,2.10612,11.0024,4.32076
2022-11-12,41.9704,26.1573,1.96181,1.97648,1.95063,10.0764,3.94803
2022-11-13,84.4837,51.6808,4.00112,4.42713,4.32381,20.3608,8.0035
2022-11-14,76.8469,50.5887,3.8848,3.80125,3.80769,18.9659,7.80191
2022-11-15,92.3488,59.3991,4.58112,4.70792,4.6704,22.5853,9.18869
2022-11-16,105.351,67.8704,5.232,5.27394,5.25821,25.5483,10.5154
2022-11-17,90.1661,59.0968,4.51624,4.39246,4.41134,21.9369,9.11717
2022-11-18,77.0176,50.0685,3.79668,3.71102,3.72115,18.6173,7.6772
2022-11-19,68.4611,44.0043,3.31901,3.26783,3.27146,16.4302,6.71466
2022-11-20,61.7443,39.3496,2.956,2.92596,2.92614,14.742,5.98076
2022-11-21,55.8099,35.3299,2.64476,2.6272,2.62561,13.2727,5.35064
2022-11-22,50.6118,31.83,2.37477,2.36463,2.36223,12.0001,4.80391
2022-11-23,46.2252,28.8088,2.13669,2.13117,2.12833,10.9076,4.32184
2022-11-24,47.4134,28.5886,2.0947,2.13564,2.12309,11.025,4.23439
2022-11-25,73.8027,43.8763,3.3021,3.54785,3.49859,17.1093,6.63601
2022-11-26,68.233,42.7658,3.19621,3.14021,3.15767,16.1229,6.45331
2022-11-27,58.3151,36.6309,2.71316,2.6504,2.66649,13.7615,5.49366
2022-11-28,67.2299,41.8671,3.13747,3.23092,3.21442,15.9978,6.33401
2022-11-29,88.0903,56.2223,4.28634,4.43204,4.41083,21.4362,8.63386
2022-11-30,204.337,134.247,10.5207,11.1472,11.0424,51.276,21.053
2022-12-01,207.789,142.628,11.1091,10.9671,11.0209,52.8159,22.3415
2022-12-02,198.946,136.275,10.5784,10.4134,10.4698,50.3017,21.3445
2022-12-03,176.676,121.012,9.35608,9.14163,9.20925,44.5383,18.9319
2022-12-04,152.611,104.054,8.00964,7.8228,7.88461,38.3225,16.2399
2022-12-05,183.912,120.488,9.18201,9.37137,9.35647,45.4172,18.5455
2022-12-06,177.285,117.766,8.93875,8.86015,8.90692,44.0014,18.0832
2022-12-07,179.955,118.283,8.93264,8.94605,8.97295,44.406,18.0707
2022-12-08,176.102,115.885,8.70662,8.66987,8.7088,43.3984,17.6306
2022-12-09,154.471,102.356,7.668,7.5361,7.59377,38.1007,15.5637
2022-12-10,136.344,89.8321,6.71225,6.61986,6.66575,33.4804,13.6353
2022-12-11,147.829,94.0958,6.98054,7.0943,7.09576,35.5598,14.1447
2022-12-12,136.323,88.053,6.49718,6.42609,6.46929,32.9275,13.1874
2022-12-13,124.627,79.8732,5.85575,5.8076,5.84261,29.8937,11.8932
2022-12-14,121.792,77.3704,5.64355,5.65776,5.67842,29.0982,11.4594
2022-12-15,129.114,81.5979,5.94314,6.0337,6.04012,30.8835,12.0511
2022-12-16,116.134,74.8462,5.45036,5.38838,5.42765,28.0158,11.0793
2022-12-17,101.991,65.535,4.75754,4.70078,4.73511,24.526,9.68198
2022-12-18,95.8291,60.9265,4.41367,4.40381,4.42596,22.9128,8.98102
2022-12-19,88.711,56.4352,4.07951,4.05305,4.07854,21.2099,8.30835
2022-12-20,80.1754,50.729,3.64403,3.62135,3.64408,19.0825,7.42377
2022-12-21,73.8661,46.2563,3.29438,3.28063,3.2998,17.4443,6.71206
2022-12-22,76.8256,47.6271,3.39466,3.46911,3.46895,18.0916,6.9045
2022-12-23,75.622,47.3222,3.37131,3.38369,3.3989,17.8551,6.86085
2022-12-24,69.6146,43.5115,3.07324,3.05234,3.07329,16.3598,6.26313
2022-12-25,63.6892,39.5736,2.76927,2.74879,2.76785,14.8789,5.64867
2022-12-26,58.5966,35.9975,2.48197,2.46638,2.48282,13.541,5.06492
2022-12-27,57.1788,34.5365,2.32559,2.33571,2.34532,12.9839,4.74351
2022-12-28,57.9661,34.7172,2.29717,2.3138,2.32229,12.9854,4.68573
2022-12-29,56.5259,33.6639,2.16137,2.15685,2.16983,12.4825,4.41261
2022-12-30,79.2184,45.9125,3.01726,3.22478,3.19484,17.6202,6.10741
2022-12-31,74.8523,45.4516,2.97934,2.94065,2.96543,16.92,6.06126
2023-01-01,66.1692,39.8033,2.51915,2.4703,2.49357,14.6593,5.14027
2023-01-02,60.6689,35.9554,2.1982,2.1629,2.18136,13.1744,4.49225
2023-01-03,77.403,44.575,2.77337,2.91236,2.89429,16.81,5.62812
2023-01-04,78.3366,46.6825,2.8885,2.8785,2.89185,17.2303,5.87827
2023-01-05,107.738,63.8264,4.14731,4.35501,4.32405,24.2568,8.38211
2023-01-06,183.69,112.095,7.84283,8.2255,8.16451,43.3346,15.7683
2023-01-07,146.33,94.2708,6.47948,6.21293,6.28464,34.9801,13.1639
2023-01-08,120.811,77.4378,5.19272,5.02124,5.08427,28.6409,10.6295
2023-01-09,106.918,68.0817,4.49195,4.39618,4.41678,25.2092,9.15833
2023-01-10,97.0399,61.6477,3.97738,3.92312,3.93527,22.8032,8.11012
2023-01-11,89.4001,56.8241,3.59054,3.5592,3.56688,20.9771,7.32129
2023-01-12,94.5012,60.0462,3.79008,3.88541,3.86678,22.2357,7.70612
2023-01-13,93.509,59.9323,3.76722,3.77101,3.77339,21.9687,7.66554
2023-01-14,98.6372,62.7454,3.93274,4.00498,3.99334,22.9341,7.98972
2023-01-15,91.0766,59.008,3.65455,3.61761,3.62908,20.8809,7.44659
2023-01-16,84.9548,55.056,3.32569,3.30713,3.31352,18.9205,6.78249
2023-01-17,94.5843,60.7312,3.70768,3.81018,3.79202,20.8089,7.53848
2023-01-18,104.789,67.884,4.23177,4.3193,4.30692,23.2002,8.59432
2023-01-19,114.617,74.9057,4.7387,4.81836,4.80849,25.5448,9.61996
2023-01-20,131.724,86.7567,5.6131,5.72695,5.71115,29.8296,11.3821
2023-01-21,123.901,83.2978,5.36262,5.30526,5.32366,28.1213,10.919
2023-01-22,128.618,85.6787,5.55221,5.5908,5.58843,29.1132,11.3012
2023-01-23,113.973,77.3327,4.94019,4.84849,4.87303,25.701,10.0979
2023-01-24,100.255,68.378,4.23939,4.17643,4.19347,22.133,8.68039
2023-01-25,121.288,80.8527,5.11371,5.29858,5.26576,26.8684,10.4037
2023-01-26,110.88,76.1305,4.78997,4.72495,4.74799,24.7265,9.78195
2023-01-27,96.8042,66.8784,4.09326,4.03523,4.05419,21.1622,8.3765
2023-01-28,87.3531,60.6729,3.60079,3.56504,3.5783,18.6618,7.37528
2023-01-29,79.5512,55.5075,3.20861,3.18853,3.198,16.6603,6.57433
2023-01-30,72.8378,51.0925,2.87533,2.86492,2.87199,14.9493,5.89218
2023-01-31,70.4936,49.5922,2.70235,2.7247,2.72422,14.0865,5.53281
2023-02-01,68.4725,48.522,2.60537,2.6165,2.6196,13.5385,5.33545
2023-02-02,72.0503,50.1258,2.74608,2.82543,2.81474,14.325,5.60865
2023-02-03,77.648,53.4991,3.04154,3.11689,3.10968,15.7692,6.20051
2023-02-04,132.438,86.7889,5.58877,5.9693,5.90793,29.0654,11.2654
2023-02-05,118.487,81.5712,5.22571,5.09851,5.14801,26.2911,10.6125
2023-02-06,116.835,79.374,5.07435,5.05054,5.07529,25.6781,10.3193
2023-02-07,103.528,71.0437,4.48899,4.38206,4.4265,22.5766,9.16749
2023-02-08,90.9792,62.2071,3.84549,3.77125,3.8061,19.3845,7.86621
2023-02-09,82.1756,55.9043,3.39162,3.34528,3.37259,17.1387,6.94195
2023-02-10,75.0289,50.8081,3.02573,2.99689,3.01912,15.3169,6.19416
2023-02-11,73.0513,48.9391,2.88376,2.89993,2.91115,14.666,5.89691
2023-02-12,119.892,76.8077,4.99814,5.36707,5.31216,25.8998,10.0945
2023-02-13,131.817,87.0422,5.83072,5.87142,5.89401,29.4732,11.7994
2023-02-14,110.882,75.1321,4.93076,4.78106,4.8413,24.5924,10.044
2023-02-15,114.99,76.1164,5.01189,5.03875,5.05848,25.2971,10.192
2023-02-16,132.257,86.7646,5.84238,5.93508,5.94638,29.5756,11.8566
2023-02-17,130.492,87.1882,5.83931,5.80963,5.84972,29.3315,11.8733
2023-02-18,117.566,79.0225,5.2442,5.15451,5.20618,26.2292,10.6962
2023-02-19,129.397,84.8352,5.72843,5.8184,5.83183,28.9701,11.6494
2023-02-20,138.202,91.05,6.21245,6.26054,6.28759,31.3206,12.6266
2023-02-21,129.104,86.8687,5.931,5.88273,5.93067,29.3391,12.0808
2023-02-22,120.196,80.2555,5.38781,5.31875,5.36924,27.4438,11.2968
2023-02-23,117.212,77.8823,5.30834,5.32263,5.35402,26.6335,10.8487
2023-02-24,109.426,72.8008,4.94416,4.89853,4.94192,24.695,10.0094
2023-02-25,121.208,78.9476,5.45706,5.57966,5.58695,27.226,11.0463
2023-02-26,110.921,73.7773,5.03544,4.96117,5.01132,25.1919,10.2428
2023-02-27,97.931,65.2767,4.39304,4.32863,4.37234,22.0834,8.95608
2023-02-28,89.163,59.159,3.93649,3.90162,3.93594,19.7891,8.03015
2023-03-01,82.0598,54.2935,3.60086,3.57379,3.60484,18.092,7.34993
2023-03-02,74.2685,48.9766,3.22426,3.20548,3.23246,16.2041,6.58269
2023-03-03,67.9216,44.6489,2.91977,2.90722,2.93096,14.6793,5.96183
2023-03-04,72.5247,46.7332,3.09279,3.18733,3.18697,15.7397,6.2967
2023-03-05,84.313,54.2836,3.66785,3.78083,3.78019,18.6555,7.4398
2023-03-06,122.069,78.1461,5.47921,5.74031,5.71396,27.9901,11.0457
2023-03-07,132.099,86.4434,6.14966,6.17053,6.19586,30.8869,12.4232
2023-03-08,150.229,98.3197,7.08832,7.15925,7.17427,35.66,14.3201
2023-03-09,132.871,88.7373,6.36153,6.20606,6.26765,31.4511,12.9079
2023-03-10,113.634,75.9154,5.39858,5.25873,5.31371,26.7092,10.985
2023-03-11,118.852,77.7395,5.50053,5.54098,5.55636,27.6388,11.1679
2023-03-12,129.964,84.7158,6.07009,6.14071,6.15374,30.5521,12.3015
2023-03-13,117.651,78.0518,5.58711,5.50413,5.5495,27.8489,11.348
2023-03-14,110.005,72.7027,5.19904,5.16069,5.19345,25.9779,10.5647
2023-03-15,106.236,69.9573,5.01562,5.00103,5.02756,25.0984,10.1909
2023-03-16,96.0937,63.5991,4.55088,4.49178,4.52637,22.6873,9.25646
2023-03-17,86.0302,56.9262,4.06516,4.01801,4.04779,20.2745,8.27369
2023-03-18,77.2283,51.0129,3.63559,3.60222,3.6272,18.1482,7.40137
2023-03-19,69.6682,45.8932,3.26793,3.24452,3.26579,16.3254,6.65352
2023-03-20,62.9257,41.3345,2.94095,2.92426,2.94265,14.7004,5.98792
2023-03-21,56.9137,37.2826,2.65038,2.63823,2.65432,13.2537,5.39627
2023-03-22,51.5147,33.6369,2.38898,2.37995,2.39414,11.9503,4.86399
2023-03-23,46.7873,30.4701,2.15807,2.15122,2.16384,10.7979,4.39379
2023-03-24,42.4528,27.6198,1.94916,1.94387,1.95513,9.75439,3.9684
2023-03-25,38.4717,25.0055,1.75874,1.75458,1.76465,8.80269,3.58067
2023-03-26,36.0374,23.2857,1.63091,1.64157,1.64733,8.18769,3.31975
