,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o
1469,107.003,107.004,107.004,107.003,107.004,108.334,107.004,107.004,107.004,107.004,107.004,107.004,107.009,107.004,107.004,107.004,107.004,107.004,107.004,107.004,107.004,107.006,107.004,107.004,107.004,107.004,107.004,107.004,107.004,107.004,107.004,122.141,5.61099,108.167,108.07,107.111,108.053,107.37,107.004,107.004,107.004,107.004,107.004,108.362,107.004,7102.56,107.004,107.004,107.004,107.004
1470,113.402,113.402,113.402,113.402,113.402,112.823,113.402,113.401,113.402,113.402,113.402,113.402,113.407,113.402,113.402,113.402,113.402,113.402,113.402,113.402,113.402,113.403,113.402,113.402,113.402,113.402,113.402,113.402,113.402,113.402,113.402,129.536,5.20578,115.452,114.477,113.507,114.448,113.768,113.402,113.402,113.402,113.402,113.402,116.464,113.402,20435.6,113.402,113.402,113.402,113.402
1471,124.996,124.995,124.995,124.996,124.995,123.875,124.995,124.993,124.995,124.995,124.995,124.995,125.001,124.995,124.995,124.995,124.995,124.995,124.995,124.995,124.995,124.997,124.995,124.995,124.995,124.995,124.995,124.995,124.995,124.995,124.995,140.431,5.85022,140.261,126.11,125.102,126.075,125.361,124.995,124.995,124.995,124.995,124.995,131.449,124.995,7072.2,124.995,124.995,124.995,124.995
1472,139.949,139.947,139.948,139.949,139.947,138.957,139.947,139.945,139.948,139.947,139.947,139.947,139.956,139.947,139.947,139.947,139.947,139.947,139.947,139.947,139.947,139.95,139.947,139.947,139.947,139.947,139.947,139.947,139.947,139.947,139.947,154.24,7.45308,170.447,141.09,140.058,141.067,140.313,139.947,139.947,139.947,139.947,139.947,151.892,139.947,20266.8,139.947,139.947,139.947,139.947
1473,111.801,111.804,111.803,111.802,111.804,115.346,111.804,111.806,111.803,111.804,111.804,111.804,111.808,111.804,111.804,111.804,111.804,111.804,111.804,111.804,111.804,111.805,111.804,111.804,111.804,111.804,111.804,111.804,111.804,111.804,111.804,127.056,6.87462,116.264,112.945,111.925,112.942,112.169,111.804,111.804,111.804,111.804,111.804,110.741,111.804,6972.88,111.804,111.804,111.804,111.804
1474,98.1251,98.1261,98.1259,98.1252,98.1261,100.584,98.1261,98.1272,98.1258,98.1261,98.1261,98.1261,98.1284,98.1261,98.1261,98.1261,98.1261,98.1261,98.1261,98.1261,98.1261,98.1274,98.1261,98.1261,98.1261,98.1261,98.1261,98.126,98.1261,98.1261,98.1261,113.712,6.15163,99.238,99.2006,98.2405,99.1985,98.4919,98.1261,98.1261,98.1261,98.1261,98.1261,92.1254,98.126,20360.3,98.1261,98.1261,98.1261,98.1261
1475,89.824,89.8245,89.8244,89.8241,89.8245,91.4193,89.8245,89.8251,89.8244,89.8245,89.8245,89.8245,89.8249,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,89.8254,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,89.8245,106.132,5.74235,90.2056,90.8365,89.9323,90.8354,90.1903,89.8245,89.8245,89.8245,89.8245,89.8245,81.3495,89.8245,7029.79,89.8245,89.8245,89.8245,89.8245
1476,106.788,106.787,106.787,106.788,106.787,103.375,106.787,106.786,106.787,106.787,106.787,106.787,106.789,106.787,106.787,106.787,106.787,106.787,106.787,106.787,106.787,106.788,106.787,106.787,106.787,106.787,106.787,106.787,106.787,106.787,106.787,123.741,5.70886,114.692,107.74,106.889,107.74,107.153,106.787,106.787,106.787,106.787,106.787,105.522,106.787,20385.8,106.787,106.787,106.787,106.787
1477,137.698,137.696,137.697,137.697,137.696,132.295,137.696,137.695,137.697,137.696,137.696,137.696,137.701,137.696,137.696,137.696,137.696,137.696,137.696,137.696,137.696,137.698,137.696,137.696,137.696,137.696,137.696,137.696,137.696,137.696,137.696,151.936,6.83527,166.683,138.713,137.806,138.702,138.062,137.696,137.696,137.696,137.696,137.696,146.352,137.696,7079.37,137.696,137.696,137.696,137.696
1478,120.429,120.43,120.43,120.43,120.43,122.327,120.43,120.431,120.43,120.43,120.43,120.43,120.434,120.43,120.43,120.43,120.43,120.43,120.43,120.43,120.43,120.432,120.43,120.43,120.43,120.43,120.43,120.43,120.43,120.43,120.43,134.818,6.8573,126.57,121.552,120.551,121.524,120.796,120.43,120.43,120.43,120.43,120.43,122.494,120.43,20371.5,120.43,120.43,120.43,120.43
1479,114.109,114.11,114.11,114.109,114.11,115.462,114.11,114.11,114.11,114.11,114.11,114.11,114.113,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.111,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.11,128.518,6.09356,116.048,115.229,114.228,115.2,114.475,114.11,114.11,114.11,114.11,114.11,114.614,114.11,7031.3,114.11,114.11,114.11,114.11
1480,101.87,101.871,101.87,101.87,101.871,104.241,101.871,101.871,101.87,101.871,101.871,101.871,101.872,101.871,101.871,101.871,101.871,101.871,101.871,101.871,101.871,101.872,101.871,101.871,101.871,101.871,101.871,101.871,101.871,101.871,101.871,116.394,5.62276,102.451,103.002,101.987,102.967,102.236,101.871,101.871,101.871,101.871,101.871,97.7692,101.871,20365.8,101.871,101.871,101.871,101.871
1481,94.4727,94.4731,94.473,94.4728,94.4731,96.1256,94.4731,94.4735,94.473,94.4731,94.4731,94.4731,94.4733,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,94.4739,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,94.4731,109.182,5.2756,94.703,95.5578,94.5848,95.5312,94.8383,94.4731,94.4731,94.4731,94.4731,94.4731,88.4352,94.4731,7033.15,94.4731,94.4731,94.4731,94.4731
1482,103.491,103.49,103.49,103.49,103.49,102.054,103.49,103.489,103.49,103.49,103.49,103.49,103.491,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.491,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,117.421,5.13684,105.511,104.536,103.598,104.513,103.855,103.49,103.49,103.49,103.49,103.49,101.264,103.49,20402.4,103.49,103.49,103.49,103.49
1483,94.8116,94.8121,94.812,94.8116,94.8121,95.9587,94.8121,94.8126,94.8119,94.8121,94.8121,94.8121,94.8117,94.8121,94.8121,94.8121,94.8121,94.8121,94.8121,94.8121,94.8121,94.8126,94.812,94.8121,94.8121,94.8121,94.8121,94.812,94.8121,94.8121,94.8121,108.91,5.08369,95.3792,95.8893,94.9234,95.8626,95.1771,94.8121,94.8121,94.8121,94.8121,94.8121,89.1263,94.812,7075.49,94.8121,94.8121,94.8121,94.8121
1484,90.9283,90.9283,90.9283,90.9283,90.9283,91.5598,90.9283,90.9284,90.9283,90.9283,90.9283,90.9283,90.9274,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,90.9287,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,90.9283,104.998,4.9755,93.046,91.9622,91.0352,91.9404,91.2933,90.9283,90.9283,90.9283,90.9283,90.9283,85.2783,90.9283,20431.5,90.9283,90.9283,90.9283,90.9283
1485,96.2852,96.2851,96.2852,96.2852,96.2851,94.9775,96.2851,96.285,96.2852,96.2851,96.2851,96.2851,96.2847,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,96.2856,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,96.2851,110.4,4.94586,96.8959,97.2891,96.3889,97.285,96.65,96.2851,96.2851,96.2851,96.2851,96.2851,93.2995,96.2851,7055.41,96.2851,96.2851,96.2851,96.2851
1486,98.1685,98.1685,98.1685,98.1685,98.1685,97.4079,98.1685,98.1685,98.1685,98.1685,98.1685,98.1685,98.1682,98.1685,98.1685,98.1685,98.1685,98.1685,98.1685,98.1685,98.1685,98.1689,98.1684,98.1685,98.1685,98.1685,98.1685,98.1684,98.1685,98.1685,98.1685,111.397,4.89754,98.7526,99.2013,98.2735,99.1854,98.5332,98.1685,98.1685,98.1685,98.1685,98.1685,95.9615,98.1684,20382.9,98.1685,98.1685,98.1685,98.1685
1487,119.103,119.103,119.103,119.103,119.103,115.504,119.103,119.103,119.103,119.103,119.103,119.103,119.105,119.103,119.103,119.103,119.103,119.103,119.103,119.103,119.103,119.104,119.103,119.103,119.103,119.103,119.103,119.103,119.103,119.103,119.103,130.834,5.70453,140.386,120.153,119.206,120.136,119.468,119.103,119.103,119.103,119.103,119.103,124.62,119.103,7094.21,119.103,119.103,119.103,119.103
1488,121.713,121.712,121.712,121.713,121.712,121.003,121.712,121.712,121.712,121.712,121.712,121.712,121.715,121.712,121.712,121.712,121.712,121.712,121.712,121.712,121.712,121.714,121.712,121.712,121.712,121.712,121.712,121.712,121.712,121.712,121.712,130.606,6.08148,133.72,122.857,121.815,122.805,122.077,121.712,121.712,121.712,121.712,121.712,127.701,121.712,20433.7,121.712,121.712,121.712,121.712
1489,114.516,114.516,114.516,114.516,114.516,115.712,114.516,114.516,114.516,114.516,114.516,114.516,114.518,114.516,114.516,114.516,114.516,114.516,114.516,114.516,114.516,114.517,114.516,114.516,114.516,114.516,114.516,114.516,114.516,114.516,114.516,126.05,5.83413,117.649,115.719,114.621,115.645,114.88,114.516,114.516,114.516,114.516,114.516,117.474,114.516,7074.49,114.516,114.516,114.516,114.516
1490,101.977,101.977,101.977,101.977,101.977,104.3,101.977,101.978,101.977,101.977,101.977,101.977,101.978,101.977,101.977,101.977,101.977,101.977,101.977,101.977,101.977,101.978,101.977,101.977,101.977,101.977,101.977,101.977,101.977,101.977,101.977,115.062,5.49065,102.835,103.192,102.084,103.108,102.342,101.977,101.977,101.977,101.977,101.977,100.124,101.977,20413.7,101.977,101.977,101.977,101.977
1491,123.941,123.94,123.94,123.941,123.94,121.059,123.94,123.938,123.94,123.94,123.94,123.94,123.943,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.941,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,135.682,5.64262,140.219,125.116,124.044,125.039,124.304,123.94,123.94,123.94,123.94,123.94,130.14,123.94,7080.24,123.94,123.94,123.94,123.94
1492,127.907,127.907,127.907,127.907,127.907,127.466,127.907,127.906,127.907,127.907,127.907,127.907,127.91,127.907,127.907,127.907,127.907,127.907,127.907,127.907,127.907,127.908,127.907,127.907,127.907,127.907,127.907,127.907,127.907,127.907,127.907,138.311,6.26954,142.374,129.15,128.022,129.067,128.271,127.907,127.907,127.907,127.907,127.907,134.143,127.907,20423.8,127.907,127.907,127.907,127.907
1493,125.436,125.437,125.437,125.436,125.437,125.792,125.437,125.437,125.437,125.437,125.437,125.437,125.441,125.437,125.437,125.437,125.437,125.437,125.437,125.437,125.437,125.438,125.437,125.437,125.437,125.437,125.437,125.437,125.437,125.437,125.437,136.036,5.95778,131.685,126.69,125.558,126.62,125.801,125.437,125.437,125.437,125.437,125.437,130.33,125.437,7097.2,125.437,125.437,125.437,125.437
1494,133.916,133.916,133.916,133.916,133.916,133.137,133.916,133.915,133.916,133.916,133.916,133.916,133.92,133.916,133.916,133.916,133.916,133.916,133.916,133.916,133.916,133.917,133.916,133.916,133.916,133.916,133.916,133.916,133.916,133.916,133.916,144.064,6.07361,145.434,135.198,134.038,135.121,134.28,133.916,133.916,133.916,133.916,133.916,141.177,133.916,20438.4,133.916,133.916,133.916,133.916
1495,114.551,114.552,114.552,114.551,114.552,117.514,114.552,114.553,114.552,114.552,114.552,114.552,114.555,114.552,114.552,114.552,114.552,114.552,114.552,114.552,114.552,114.554,114.552,114.552,114.552,114.552,114.552,114.552,114.552,114.552,114.552,125.716,5.91459,117.151,115.881,114.678,115.804,114.916,114.552,114.552,114.552,114.552,114.552,113.505,114.552,7072.64,114.552,114.552,114.552,114.552
1496,103.465,103.465,103.465,103.465,103.465,105.717,103.465,103.466,103.465,103.465,103.465,103.465,103.466,103.465,103.465,103.465,103.465,103.465,103.465,103.465,103.465,103.466,103.465,103.465,103.465,103.465,103.465,103.465,103.465,103.465,103.465,115.432,5.42383,104.295,104.735,103.586,104.671,103.829,103.465,103.465,103.465,103.465,103.465,98.8726,103.465,20408.7,103.465,103.465,103.465,103.465
1497,119.377,119.375,119.375,119.376,119.375,117.537,119.375,119.374,119.375,119.375,119.375,119.375,119.377,119.375,119.375,119.375,119.375,119.375,119.375,119.375,119.375,119.376,119.375,119.375,119.375,119.375,119.375,119.375,119.375,119.375,119.375,130.949,5.82515,131.489,120.6,119.491,120.536,119.739,119.375,119.375,119.375,119.375,119.375,121.064,119.375,7078.04,119.375,119.375,119.375,119.375
1498,110.552,110.552,110.552,110.552,110.552,111.662,110.552,110.553,110.552,110.552,110.552,110.552,110.554,110.552,110.552,110.552,110.552,110.552,110.552,110.552,110.552,110.553,110.552,110.552,110.552,110.552,110.552,110.552,110.552,110.552,110.552,122.742,5.76761,113.861,111.802,110.672,111.748,110.916,110.552,110.552,110.552,110.552,110.552,108.13,110.552,20414.2,110.552,110.552,110.552,110.552
1499,104.495,104.496,104.496,104.495,104.496,105.24,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,104.496,116.612,5.54355,105.312,105.711,104.612,105.673,104.859,104.496,104.496,104.496,104.496,104.496,100.592,104.496,7047.08,104.496,104.496,104.496,104.496
1500,96.2228,96.2233,96.2232,96.2229,96.2233,97.5526,96.2233,96.2238,96.2232,96.2233,96.2233,96.2233,96.2224,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,96.2236,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,96.2233,108.224,5.34526,96.4782,97.4215,96.3353,97.3815,96.5868,96.2233,96.2233,96.2233,96.2233,96.2233,89.8146,96.2233,20389.6,96.2233,96.2233,96.2233,96.2233
1501,89.5909,89.5912,89.5912,89.591,89.5912,90.69,89.5912,89.5916,89.5912,89.5912,89.5912,89.5912,89.5893,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,89.5913,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,89.5912,101.687,5.17899,89.6835,90.7381,89.6988,90.7074,89.9547,89.5912,89.5912,89.5912,89.5912,89.5912,81.7142,89.5912,7044.06,89.5912,89.5912,89.5912,89.5912
1502,101.107,101.106,101.106,101.107,101.106,98.5868,101.106,101.106,101.106,101.106,101.106,101.106,101.105,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,101.106,111.975,5.17729,104.48,102.197,101.209,102.176,101.469,101.106,101.106,101.106,101.106,101.106,98.5225,101.106,20409.4,101.106,101.106,101.106,101.106
1503,122.374,122.373,122.373,122.374,122.373,118.353,122.373,122.372,122.373,122.373,122.373,122.373,122.374,122.373,122.373,122.373,122.373,122.373,122.373,122.373,122.373,122.374,122.373,122.373,122.373,122.373,122.373,122.373,122.373,122.373,122.373,132.573,5.74138,138.299,123.491,122.479,123.468,122.736,122.373,122.373,122.373,122.373,122.373,126.892,122.373,7098.74,122.373,122.373,122.373,122.373
1504,136.13,136.13,136.13,136.13,136.13,133.589,136.13,136.129,136.13,136.13,136.13,136.13,136.133,136.13,136.13,136.13,136.13,136.13,136.13,136.13,136.13,136.131,136.13,136.13,136.13,136.13,136.13,136.13,136.13,136.13,136.13,145.124,6.5375,157.363,137.313,136.243,137.284,136.493,136.13,136.13,136.13,136.13,136.13,145.188,136.13,20464.1,136.13,136.13,136.13,136.13
1505,114.357,114.358,114.358,114.357,114.358,117.41,114.358,114.359,114.358,114.358,114.358,114.358,114.36,114.358,114.358,114.358,114.358,114.358,114.358,114.358,114.358,114.359,114.358,114.358,114.358,114.358,114.358,114.358,114.358,114.358,114.358,124.429,6.41247,118.904,115.611,114.478,115.567,114.721,114.358,114.358,114.358,114.358,114.358,114.921,114.358,7094.9,114.358,114.358,114.358,114.358
1506,99.2636,99.2644,99.2642,99.2638,99.2644,102.244,99.2644,99.2652,99.2642,99.2644,99.2644,99.2644,99.264,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,99.2648,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,99.2644,110.023,5.5551,100.572,100.485,99.3787,100.435,99.6274,99.2644,99.2644,99.2644,99.2644,99.2644,94.2417,99.2644,20417.6,99.2644,99.2644,99.2644,99.2644
1507,89.8828,89.8833,89.8832,89.8829,89.8833,91.9314,89.8833,89.8838,89.8831,89.8833,89.8833,89.8833,89.8814,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,89.8833,101.255,5.13064,90.376,91.0329,89.991,90.9877,90.2462,89.8833,89.8833,89.8833,89.8833,89.8833,82.1768,89.8833,7083.02,89.8833,89.8833,89.8833,89.8833
1508,86.3573,86.3576,86.3575,86.3573,86.3576,87.1517,86.3576,86.3579,86.3575,86.3576,86.3576,86.3576,86.3551,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,86.3575,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,86.3576,98.6408,4.96243,86.6205,87.4405,86.4593,87.3985,86.7204,86.3576,86.3576,86.3576,86.3576,86.3576,78.9914,86.3576,20449.1,86.3576,86.3576,86.3576,86.3576
1509,89.0311,89.031,89.0311,89.0311,89.031,88.3176,89.031,89.0309,89.0311,89.031,89.031,89.031,89.0287,89.031,89.031,89.031,89.031,89.031,89.031,89.031,89.031,89.0309,89.031,89.031,89.031,89.031,89.031,89.031,89.031,89.031,89.031,101.132,4.90105,89.1787,90.092,89.1281,90.0411,89.3938,89.031,89.031,89.031,89.031,89.031,83.4477,89.031,7096.73,89.031,89.031,89.031,89.031
1510,81.9503,81.9507,81.9506,81.9504,81.9507,82.8297,81.9507,81.9511,81.9506,81.9507,81.9507,81.9507,81.9474,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,81.9503,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,81.9507,94.0345,4.86097,82.0062,83.0092,82.0472,82.9552,82.3133,81.9507,81.9507,81.9507,81.9507,81.9507,74.2044,81.9507,20438.9,81.9507,81.9507,81.9507,81.9507
1511,75.1873,75.1878,75.1877,75.1874,75.1878,76.1202,75.1878,75.1882,75.1876,75.1878,75.1878,75.1878,75.1836,75.1878,75.1878,75.1878,75.1878,75.1878,75.1878,75.1878,75.1878,75.1871,75.1877,75.1878,75.1878,75.1878,75.1878,75.1877,75.1878,75.1878,75.1878,87.3351,4.83106,75.2129,76.1949,75.2788,76.1408,75.5503,75.1878,75.1878,75.1878,75.1878,75.1878,66.3798,75.1877,7084.52,75.1878,75.1878,75.1878,75.1878
1512,69.608,69.6084,69.6083,69.6081,69.6084,70.3563,69.6084,69.6087,69.6083,69.6084,69.6084,69.6084,69.6036,69.6084,69.6084,69.6084,69.6084,69.6084,69.6084,69.6084,69.6084,69.6075,69.6083,69.6084,69.6084,69.6084,69.6084,69.6083,69.6084,69.6084,69.6084,81.7155,4.80857,69.6214,70.5571,69.6942,70.5076,69.9708,69.6084,69.6084,69.6084,69.6084,69.6084,60.3454,69.6083,20429.1,69.6084,69.6084,69.6084,69.6084
1513,64.7612,64.7615,64.7615,64.7613,64.7615,65.3349,64.7615,64.7619,64.7614,64.7615,64.7615,64.7615,64.7562,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,64.7605,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,64.7615,76.7938,4.79126,64.7689,65.655,64.8424,65.6093,65.1239,64.7615,64.7615,64.7615,64.7615,64.7615,55.3862,64.7615,7076.39,64.7615,64.7615,64.7615,64.7615
1514,61.5153,61.5155,61.5154,61.5153,61.5155,61.7107,61.5155,61.5157,61.5154,61.5155,61.5155,61.5155,61.5101,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,61.5144,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,61.5155,73.7733,4.77764,61.5208,62.3575,61.5917,62.3152,61.8778,61.5155,61.5155,61.5155,61.5155,61.5155,52.9951,61.5155,20448.9,61.5155,61.5155,61.5155,61.5155
1515,64.0572,64.0572,64.0572,64.0572,64.0572,62.9271,64.0572,64.0573,64.0572,64.0572,64.0572,64.0572,64.0522,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,64.0561,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,64.0572,75.9356,4.76709,64.0617,64.8683,64.13,64.8316,64.4194,64.0572,64.0572,64.0572,64.0572,64.0572,57.6427,64.0572,7092.58,64.0572,64.0572,64.0572,64.0572
1516,69.5703,69.5699,69.57,69.5702,69.5699,67.8363,69.5699,69.5696,69.57,69.5699,69.5699,69.5699,69.5656,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,69.569,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,69.5699,80.5243,4.75923,69.5821,70.3846,69.6407,70.3431,69.9321,69.5699,69.5699,69.5699,69.5699,69.5699,65.566,69.5699,20459.4,69.5699,69.5699,69.5699,69.5699
1517,65.2915,65.2916,65.2916,65.2915,65.2916,65.4645,65.2916,65.2917,65.2916,65.2916,65.2916,65.2916,65.2872,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,65.2906,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,65.2916,76.1646,4.75329,65.295,66.1226,65.3615,66.0831,65.6536,65.2916,65.2916,65.2916,65.2916,65.2916,60.448,65.2916,7110.86,65.2916,65.2916,65.2916,65.2916
1518,60.5673,60.5675,60.5675,60.5673,60.5675,61.1763,60.5675,60.5678,60.5675,60.5675,60.5675,60.5675,60.5629,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,60.5664,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,60.5675,71.4436,4.74753,60.5687,61.3733,60.6361,61.3377,60.9295,60.5675,60.5675,60.5675,60.5675,60.5675,55.2932,60.5675,20458.9,60.5675,60.5675,60.5675,60.5675
1519,63.2667,63.2665,63.2665,63.2667,63.2665,62.5579,63.2665,63.2663,63.2666,63.2665,63.2665,63.2665,63.2624,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,63.2654,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,63.2665,73.7927,4.74248,63.2671,64.0437,63.3326,64.0107,63.6284,63.2665,63.2665,63.2665,63.2665,63.2665,59.8657,63.2665,7116.46,63.2665,63.2665,63.2665,63.2665
1520,69.5038,69.5036,69.5037,69.5038,69.5036,67.9763,69.5036,69.5034,69.5037,69.5036,69.5036,69.5036,69.5002,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,69.5027,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,69.5036,79.3084,4.739,69.5039,70.284,69.5706,70.2527,69.8654,69.5036,69.5036,69.5036,69.5036,69.5036,68.3604,69.5036,20468.7,69.5036,69.5036,69.5036,69.5036
1521,70.4834,70.4833,70.4833,70.4834,70.4833,69.941,70.4833,70.4831,70.4833,70.4833,70.4833,70.4833,70.4803,70.4833,70.4833,70.4833,70.4833,70.4833,70.4833,70.4833,70.4833,70.4824,70.4832,70.4833,70.4833,70.4833,70.4833,70.4832,70.4833,70.4833,70.4833,79.3999,4.73653,70.554,71.2775,70.5512,71.2442,70.8449,70.4833,70.4833,70.4833,70.4833,70.4833,69.8739,70.4832,7123.2,70.4833,70.4833,70.4833,70.4833
1522,72.5897,72.5896,72.5897,72.5897,72.5896,72.045,72.5896,72.5896,72.5897,72.5896,72.5896,72.5896,72.5872,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,72.5889,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,72.5896,81.4256,4.73415,72.6105,73.3835,72.6575,73.3595,72.9512,72.5896,72.5896,72.5896,72.5896,72.5896,73.0298,72.5896,20496.6,72.5896,72.5896,72.5896,72.5896
1523,67.1301,67.1304,67.1303,67.1301,67.1304,68.0376,67.1304,67.1308,67.1303,67.1304,67.1304,67.1304,67.1277,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,67.1296,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,67.1304,75.869,4.73239,67.1375,67.9329,67.1996,67.9059,67.4919,67.1304,67.1304,67.1304,67.1304,67.1304,65.7481,67.1304,7128.0,67.1304,67.1304,67.1304,67.1304
1524,92.6148,92.6135,92.6138,92.6146,92.6135,88.4617,92.6135,92.6122,92.6139,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6133,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,92.6135,99.226,5.2866,107.526,93.3961,92.6811,93.369,92.975,92.6135,92.6135,92.6135,92.6135,92.6135,100.499,92.6135,20489.2,92.6135,92.6135,92.6135,92.6135
